Age,Age Group,City,customer_code,Year,Quarter,Month,Day,Sum of Estimated Settlement Amount,Sum of Final Premium Amount,Sum of Settlement %
36,31-40,Delhi NCR,SUN541H,1988,Qtr 2,April,11,₹ 14150,9135,0.549
36,31-40,Delhi NCR,SUN54C,1988,Qtr 1,January,14,₹ 85023,54889,0.549
36,31-40,Delhi NCR,SUN56AB,1988,Qtr 2,June,8,₹ 22183,14321,0.549
36,31-40,Delhi NCR,SUN56PC,1988,Qtr 1,January,25,₹ 14575,9409,0.549
36,31-40,Delhi NCR,SUN58U,1988,Qtr 2,May,25,₹ 76366,49300,0.549
36,31-40,Delhi NCR,SUN5C1,1988,Qtr 2,June,26,₹ 23167,14956,0.549
36,31-40,Delhi NCR,SUN5DD,1988,Qtr 4,November,6,₹ 8945,5775,0.549
36,31-40,Delhi NCR,SUN5FBB,1988,Qtr 1,January,16,₹ 21045,13586,0.549
36,31-40,Delhi NCR,SUN5FO,1988,Qtr 1,February,29,₹ 9271,5985,0.549
36,31-40,Delhi NCR,SUN5FZS,1988,Qtr 3,July,26,₹ 14457,9333,0.549
36,31-40,Delhi NCR,SUN5G,1988,Qtr 3,August,8,₹ 8945,5775,0.549
36,31-40,Delhi NCR,SUN5IU,1988,Qtr 2,May,2,₹ 13035,8415,0.549
36,31-40,Delhi NCR,SUN5M9,1988,Qtr 4,November,26,₹ 148064,95587,0.549
36,31-40,Delhi NCR,SUN5N2,1988,Qtr 1,February,14,₹ 22941,14810,0.549
36,31-40,Delhi NCR,SUN5NV4,1988,Qtr 1,January,17,₹ 42122,27193,0.549
36,31-40,Delhi NCR,SUN5OL,1988,Qtr 3,September,27,₹ 21235,13709,0.549
36,31-40,Delhi NCR,SUN5V7,1988,Qtr 2,April,20,₹ 14150,9135,0.549
36,31-40,Delhi NCR,SUN5WNI,1988,Qtr 3,September,5,₹ 14057,9075,0.549
36,31-40,Delhi NCR,SUN5XK,1988,Qtr 1,February,27,₹ 23700,15300,0.549
36,31-40,Delhi NCR,SUN5YC,1988,Qtr 1,January,20,₹ 22835,14742,0.549
36,31-40,Delhi NCR,SUN5YF,1988,Qtr 3,August,30,₹ 62386,40275,0.549
36,31-40,Delhi NCR,SUN60O,1988,Qtr 4,October,5,₹ 31663,20441,0.549
36,31-40,Delhi NCR,SUN63E,1988,Qtr 1,January,12,₹ 13417,8662,0.549
36,31-40,Delhi NCR,SUN64C,1988,Qtr 2,June,9,₹ 21664,13986,0.549
36,31-40,Delhi NCR,SUN6824,1988,Qtr 2,April,29,₹ 14272,9214,0.549
36,31-40,Delhi NCR,SUN69SO,1988,Qtr 2,June,22,₹ 59808,38611,0.549
36,31-40,Delhi NCR,SUN6AUV,1988,Qtr 2,June,20,₹ 28455,18370,0.549
36,31-40,Delhi NCR,SUN6BS8,1988,Qtr 1,March,4,₹ 82949,53550,0.549
36,31-40,Delhi NCR,SUN6FL,1988,Qtr 3,September,27,₹ 14057,9075,0.549
36,31-40,Delhi NCR,SUN6IM0,1988,Qtr 1,February,27,₹ 80184,51765,0.549
36,31-40,Delhi NCR,SUN6LK,1988,Qtr 1,January,1,₹ 9875,6375,0.549
36,31-40,Delhi NCR,SUN6OXV,1988,Qtr 3,July,3,₹ 83640,53996,0.549
36,31-40,Delhi NCR,SUN6SJ,1988,Qtr 3,July,9,₹ 78657,50779,0.549
36,31-40,Delhi NCR,SUN6THU,1988,Qtr 2,May,4,₹ 13907,8978,0.549
36,31-40,Delhi NCR,SUN6VY9,1988,Qtr 4,December,5,₹ 14150,9135,0.549
36,31-40,Delhi NCR,SUN6YH,1988,Qtr 1,February,4,₹ 14457,9333,0.549
36,31-40,Delhi NCR,SUN6ZO,1988,Qtr 3,August,29,₹ 61103,39447,0.549
36,31-40,Delhi NCR,SUN72B1,1988,Qtr 2,June,1,₹ 22055,14238,0.549
36,31-40,Delhi NCR,SUN75NL,1988,Qtr 4,December,4,₹ 13153,8491,0.549
36,31-40,Delhi NCR,SUN77B,1988,Qtr 1,February,28,₹ 38465,24832,0.549
36,31-40,Delhi NCR,SUN77G,1988,Qtr 2,May,17,₹ 13640,8806,0.549
36,31-40,Delhi NCR,SUN7C0A,1988,Qtr 1,March,2,₹ 14883,9608,0.549
36,31-40,Delhi NCR,SUN7GX,1988,Qtr 2,June,22,₹ 39105,25245,0.549
36,31-40,Delhi NCR,SUN7SM1,1988,Qtr 4,December,3,₹ 14272,9214,0.549
36,31-40,Delhi NCR,SUN7UN,1988,Qtr 4,October,18,₹ 42463,27413,0.549
36,31-40,Delhi NCR,SUN80T,1988,Qtr 3,September,18,₹ 31663,20441,0.549
36,31-40,Delhi NCR,SUN85SV,1988,Qtr 4,November,25,₹ 83640,53996,0.549
36,31-40,Delhi NCR,SUN87A,1988,Qtr 1,February,13,₹ 21635,13967,0.549
36,31-40,Delhi NCR,SUN8C0J,1988,Qtr 3,September,10,₹ 58261,37612,0.549
36,31-40,Delhi NCR,SUN8DPQ,1988,Qtr 1,January,25,₹ 9139,5900,0.549
36,31-40,Delhi NCR,SUN8EJ,1988,Qtr 1,January,20,₹ 39631,25585,0.549
36,31-40,Delhi NCR,SUN8EQ,1988,Qtr 1,February,26,₹ 22210,14338,0.549
36,31-40,Delhi NCR,SUN8GVN,1988,Qtr 3,September,12,₹ 13417,8662,0.549
36,31-40,Delhi NCR,SUN8H95,1988,Qtr 2,June,29,₹ 40914,26413,0.549
36,31-40,Delhi NCR,SUN8K9Y,1988,Qtr 3,July,18,₹ 31926,20611,0.549
36,31-40,Delhi NCR,SUN8M2,1988,Qtr 4,December,19,₹ 58261,37612,0.549
36,31-40,Delhi NCR,SUN8SO1,1988,Qtr 3,July,9,₹ 30693,19815,0.549
36,31-40,Delhi NCR,SUN8TM,1988,Qtr 1,February,19,₹ 14173,9150,0.549
36,31-40,Delhi NCR,SUN983,1988,Qtr 1,February,12,₹ 39515,25510,0.549
36,31-40,Delhi NCR,SUN98AZ,1988,Qtr 4,November,17,₹ 13417,8662,0.549
36,31-40,Delhi NCR,SUN98F,1988,Qtr 1,January,14,₹ 38116,24607,0.549
36,31-40,Delhi NCR,SUN9BT,1988,Qtr 3,September,25,₹ 40630,26230,0.549
36,31-40,Delhi NCR,SUN9CB,1988,Qtr 4,October,23,₹ 60323,38943,0.549
36,31-40,Delhi NCR,SUN9DRF,1988,Qtr 3,August,21,₹ 143087,92374,0.549
36,31-40,Delhi NCR,SUN9EPQ,1988,Qtr 3,July,4,₹ 15126,9765,0.549
36,31-40,Delhi NCR,SUN9GQ,1988,Qtr 1,January,22,₹ 9271,5985,0.549
36,31-40,Delhi NCR,SUN9KC1,1988,Qtr 1,February,19,₹ 41163,26574,0.549
36,31-40,Delhi NCR,SUN9NE,1988,Qtr 2,June,18,₹ 63932,41273,0.549
36,31-40,Delhi NCR,SUN9O9,1988,Qtr 3,July,5,₹ 8611,5559,0.549
36,31-40,Delhi NCR,SUN9ZN6,1988,Qtr 3,August,4,₹ 28760,18567,0.549
36,31-40,Delhi NCR,SUNA1O,1988,Qtr 4,December,2,₹ 60103,38801,0.549
36,31-40,Delhi NCR,SUNA3C,1988,Qtr 4,November,1,₹ 32865,21217,0.549
36,31-40,Delhi NCR,SUNA6AC,1988,Qtr 2,June,11,₹ 13785,8899,0.549
36,31-40,Delhi NCR,SUNA6S,1988,Qtr 2,June,22,₹ 14173,9150,0.549
36,31-40,Delhi NCR,SUNAA6Q,1988,Qtr 3,August,16,₹ 21190,13680,0.549
36,31-40,Delhi NCR,SUNAC9,1988,Qtr 3,September,2,₹ 10084,6510,0.549
36,31-40,Delhi NCR,SUNADHI,1988,Qtr 2,May,13,₹ 150552,97193,0.549
36,31-40,Delhi NCR,SUNAEM,1988,Qtr 4,November,7,₹ 30607,19759,0.549
36,31-40,Delhi NCR,SUNAEV,1988,Qtr 1,January,6,₹ 22250,14364,0.549
36,31-40,Delhi NCR,SUNAIL,1988,Qtr 1,February,15,₹ 23421,15120,0.549
36,31-40,Delhi NCR,SUNAKBQ,1988,Qtr 1,January,27,₹ 57745,37279,0.549
36,31-40,Delhi NCR,SUNANNW,1988,Qtr 3,August,10,₹ 22055,14238,0.549
36,31-40,Delhi NCR,SUNANZ,1988,Qtr 4,October,28,₹ 8532,5508,0.549
36,31-40,Delhi NCR,SUNAU,1988,Qtr 3,August,9,₹ 74654,48195,0.549
36,31-40,Delhi NCR,SUNAXB,1988,Qtr 2,May,3,₹ 21424,13831,0.549
36,31-40,Delhi NCR,SUNAXML,1988,Qtr 4,November,14,₹ 21045,13586,0.549
36,31-40,Delhi NCR,SUNAYI,1988,Qtr 3,September,14,₹ 21664,13986,0.549
36,31-40,Delhi NCR,SUNB306,1988,Qtr 2,May,3,₹ 23616,15246,0.549
36,31-40,Delhi NCR,SUNB47,1988,Qtr 2,May,29,₹ 31301,20207,0.549
36,31-40,Delhi NCR,SUNB7O,1988,Qtr 3,September,9,₹ 38418,24802,0.549
36,31-40,Delhi NCR,SUNB90O,1988,Qtr 2,May,20,₹ 83640,53996,0.549
36,31-40,Delhi NCR,SUNBE0O,1988,Qtr 2,May,11,₹ 22491,14520,0.549
36,31-40,Delhi NCR,SUNBE6H,1988,Qtr 4,November,1,₹ 21469,13860,0.549
36,31-40,Delhi NCR,SUNBJ2,1988,Qtr 4,October,13,₹ 23031,14868,0.549
36,31-40,Delhi NCR,SUNBKN0,1988,Qtr 2,May,20,₹ 39631,25585,0.549
36,31-40,Delhi NCR,SUNBM8R,1988,Qtr 2,April,20,₹ 14883,9608,0.549
36,31-40,Delhi NCR,SUNBPT,1988,Qtr 3,July,28,₹ 40914,26413,0.549
36,31-40,Delhi NCR,SUNBRBK,1988,Qtr 4,December,11,₹ 21443,13843,0.549
36,31-40,Delhi NCR,SUNBS8,1988,Qtr 1,January,13,₹ 31663,20441,0.549
36,31-40,Delhi NCR,SUNBUAJ,1988,Qtr 2,May,30,₹ 8597,5550,0.549
36,31-40,Delhi NCR,SUNBZP,1988,Qtr 2,May,2,₹ 8935,5768,0.549
36,31-40,Delhi NCR,SUNC1YZ,1988,Qtr 3,August,27,₹ 54593,35244,0.549
36,31-40,Delhi NCR,SUNC2Z,1988,Qtr 2,April,1,₹ 41783,26974,0.549
36,31-40,Delhi NCR,SUNC35M,1988,Qtr 3,July,20,₹ 236997,153000,0.549
36,31-40,Delhi NCR,SUNC71,1988,Qtr 4,November,21,₹ 212740,137340,0.549
36,31-40,Delhi NCR,SUNC8SV,1988,Qtr 1,March,21,₹ 15248,9844,0.549
36,31-40,Delhi NCR,SUNCB2P,1988,Qtr 4,December,16,₹ 56199,36281,0.549
36,31-40,Delhi NCR,SUNCCW,1988,Qtr 3,September,2,₹ 21804,14076,0.549
36,31-40,Delhi NCR,SUNCDX,1988,Qtr 3,July,5,₹ 83640,53996,0.549
36,31-40,Delhi NCR,SUNCF8I,1988,Qtr 1,March,17,₹ 58777,37945,0.549
36,31-40,Delhi NCR,SUNCGE,1988,Qtr 3,August,23,₹ 9811,6334,0.549
36,31-40,Delhi NCR,SUNCHE,1988,Qtr 4,October,18,₹ 14813,9563,0.549
36,31-40,Delhi NCR,SUNCIYF,1988,Qtr 3,August,23,₹ 81369,52530,0.549
36,31-40,Delhi NCR,SUNCJ3X,1988,Qtr 4,October,15,₹ 13540,8741,0.549
36,31-40,Delhi NCR,SUNCK7O,1988,Qtr 3,September,27,₹ 20819,13440,0.549
36,31-40,Delhi NCR,SUNCS3V,1988,Qtr 1,January,14,₹ 22055,14238,0.549
36,31-40,Delhi NCR,SUNCSU,1988,Qtr 4,November,29,₹ 60839,39276,0.549
36,31-40,Delhi NCR,SUNCUYD,1988,Qtr 4,October,14,₹ 79908,51587,0.549
36,31-40,Delhi NCR,SUNCV2,1988,Qtr 2,June,2,₹ 31042,20040,0.549
36,31-40,Delhi NCR,SUNCV3J,1988,Qtr 2,May,31,₹ 59293,38278,0.549
36,31-40,Delhi NCR,SUNCVHD,1988,Qtr 4,November,29,₹ 32594,21042,0.549
36,31-40,Delhi NCR,SUNCVL,1988,Qtr 3,July,12,₹ 33409,21568,0.549
36,31-40,Delhi NCR,SUNCXC,1988,Qtr 3,September,15,₹ 59808,38611,0.549
36,31-40,Delhi NCR,SUNCYK,1988,Qtr 1,March,26,₹ 14883,9608,0.549
36,31-40,Delhi NCR,SUND0Y,1988,Qtr 4,December,26,₹ 13865,8951,0.549
36,31-40,Delhi NCR,SUND155,1988,Qtr 2,June,9,₹ 29815,19248,0.549
36,31-40,Delhi NCR,SUND1O7,1988,Qtr 1,March,19,₹ 30150,19464,0.549
36,31-40,Delhi NCR,SUND3RN,1988,Qtr 3,September,25,₹ 42312,27316,0.549
36,31-40,Delhi NCR,SUND5OJ,1988,Qtr 1,January,14,₹ 22640,14616,0.549
36,31-40,Delhi NCR,SUND66,1988,Qtr 2,June,26,₹ 14028,9056,0.549
36,31-40,Delhi NCR,SUND7R,1988,Qtr 4,October,12,₹ 22183,14321,0.549
36,31-40,Delhi NCR,SUNDAD3,1988,Qtr 3,July,25,₹ 216141,139536,0.549
36,31-40,Delhi NCR,SUNDCHJ,1988,Qtr 3,July,11,₹ 9759,6300,0.549
36,31-40,Delhi NCR,SUNDCSL,1988,Qtr 1,February,14,₹ 32718,21122,0.549
36,31-40,Delhi NCR,SUNDE,1988,Qtr 3,July,1,₹ 55093,35567,0.549
36,31-40,Delhi NCR,SUNDFW8,1988,Qtr 2,May,23,₹ 39865,25736,0.549
36,31-40,Delhi NCR,SUNDKD,1988,Qtr 3,August,24,₹ 22835,14742,0.549
36,31-40,Delhi NCR,SUNDOE5,1988,Qtr 3,August,25,₹ 20261,13080,0.549
36,31-40,Delhi NCR,SUNDS2V,1988,Qtr 4,December,7,₹ 22183,14321,0.549
36,31-40,Delhi NCR,SUNDUW,1988,Qtr 3,August,26,₹ 14240,9193,0.549
36,31-40,Delhi NCR,SUNDZS,1988,Qtr 3,August,27,₹ 14638,9450,0.549
36,31-40,Delhi NCR,SUNE2,1988,Qtr 4,December,16,₹ 22372,14443,0.549
36,31-40,Delhi NCR,SUNE6DL,1988,Qtr 4,November,15,₹ 38725,25000,0.549
36,31-40,Delhi NCR,SUNE6F,1988,Qtr 1,March,21,₹ 29877,19288,0.549
36,31-40,Delhi NCR,SUNEA41,1988,Qtr 1,February,3,₹ 83640,53996,0.549
36,31-40,Delhi NCR,SUNEA8,1988,Qtr 4,October,22,₹ 8597,5550,0.549
36,31-40,Delhi NCR,SUNEDZO,1988,Qtr 2,June,3,₹ 228632,147600,0.549
36,31-40,Delhi NCR,SUNEGGO,1988,Qtr 1,February,13,₹ 32865,21217,0.549
36,31-40,Delhi NCR,SUNEHWZ,1988,Qtr 2,May,15,₹ 14598,9424,0.549
36,31-40,Delhi NCR,SUNEPU9,1988,Qtr 3,July,11,₹ 22055,14238,0.549
36,31-40,Delhi NCR,SUNEU9H,1988,Qtr 1,January,17,₹ 9353,6038,0.549
36,31-40,Delhi NCR,SUNEX,1988,Qtr 4,November,24,₹ 84331,54442,0.549
36,31-40,Delhi NCR,SUNEY,1988,Qtr 3,August,8,₹ 42312,27316,0.549
36,31-40,Delhi NCR,SUNEY2D,1988,Qtr 3,September,1,₹ 42312,27316,0.549
36,31-40,Delhi NCR,SUNF0UG,1988,Qtr 3,July,22,₹ 63932,41273,0.549
36,31-40,Delhi NCR,SUNF1S,1988,Qtr 4,December,27,₹ 22250,14364,0.549
36,31-40,Delhi NCR,SUNF20,1988,Qtr 2,April,15,₹ 21664,13986,0.549
36,31-40,Delhi NCR,SUNF2Z,1988,Qtr 1,January,11,₹ 13825,8925,0.549
36,31-40,Delhi NCR,SUNF3B,1988,Qtr 4,November,26,₹ 78999,51000,0.549
36,31-40,Delhi NCR,SUNF5H0,1988,Qtr 3,September,22,₹ 9717,6273,0.549
36,31-40,Delhi NCR,SUNF5RJ,1988,Qtr 3,August,26,₹ 9972,6438,0.549
36,31-40,Delhi NCR,SUNF90,1988,Qtr 1,March,5,₹ 144023,92978,0.549
36,31-40,Delhi NCR,SUNFC,1988,Qtr 1,February,3,₹ 73864,47685,0.549
36,31-40,Delhi NCR,SUNFE,1988,Qtr 3,July,5,₹ 32323,20867,0.549
36,31-40,Delhi NCR,SUNFHO,1988,Qtr 2,April,7,₹ 9480,6120,0.549
36,31-40,Delhi NCR,SUNFHT,1988,Qtr 4,October,25,₹ 14150,9135,0.549
36,31-40,Delhi NCR,SUNFIP,1988,Qtr 3,September,12,₹ 140598,90767,0.549
36,31-40,Delhi NCR,SUNFMV,1988,Qtr 4,October,24,₹ 146938,94860,0.549
36,31-40,Delhi NCR,SUNFRS,1988,Qtr 2,April,25,₹ 76550,49419,0.549
36,31-40,Delhi NCR,SUNG112,1988,Qtr 4,December,25,₹ 32506,20985,0.549
36,31-40,Delhi NCR,SUNG2L,1988,Qtr 3,September,3,₹ 14028,9056,0.549
36,31-40,Delhi NCR,SUNG3F,1988,Qtr 2,June,14,₹ 227517,146880,0.549
36,31-40,Delhi NCR,SUNG9NS,1988,Qtr 1,January,5,₹ 22120,14280,0.549
36,31-40,Delhi NCR,SUNGDJ5,1988,Qtr 3,August,26,₹ 13163,8498,0.549
36,31-40,Delhi NCR,SUNGH42,1988,Qtr 3,July,4,₹ 14694,9486,0.549
36,31-40,Delhi NCR,SUNGQ4,1988,Qtr 4,November,1,₹ 21859,14112,0.549
36,31-40,Delhi NCR,SUNGR1M,1988,Qtr 2,May,4,₹ 58777,37945,0.549
36,31-40,Delhi NCR,SUNGRD,1988,Qtr 2,May,30,₹ 38465,24832,0.549
36,31-40,Delhi NCR,SUNGTG,1988,Qtr 4,November,7,₹ 82949,53550,0.549
36,31-40,Delhi NCR,SUNGUX,1988,Qtr 2,May,21,₹ 55683,35948,0.549
36,31-40,Delhi NCR,SUNGW2V,1988,Qtr 2,June,26,₹ 9892,6386,0.549
36,31-40,Delhi NCR,SUNH42,1988,Qtr 2,June,12,₹ 134258,86674,0.549
36,31-40,Delhi NCR,SUNH7ZC,1988,Qtr 1,February,8,₹ 29335,18938,0.549
36,31-40,Delhi NCR,SUNH9,1988,Qtr 4,November,13,₹ 21664,13986,0.549
36,31-40,Delhi NCR,SUNHH9V,1988,Qtr 1,March,29,₹ 140208,90515,0.549
36,31-40,Delhi NCR,SUNHL8,1988,Qtr 4,December,4,₹ 40424,26097,0.549
36,31-40,Delhi NCR,SUNHP8,1988,Qtr 3,July,31,₹ 85714,55335,0.549
36,31-40,Delhi NCR,SUNHT7F,1988,Qtr 4,October,29,₹ 22445,14490,0.549
36,31-40,Delhi NCR,SUNHTPS,1988,Qtr 1,March,16,₹ 60839,39276,0.549
36,31-40,Delhi NCR,SUNHX45,1988,Qtr 2,May,10,₹ 13035,8415,0.549
36,31-40,Delhi NCR,SUNI6WF,1988,Qtr 4,November,8,₹ 14516,9371,0.549
36,31-40,Delhi NCR,SUNI7O6,1988,Qtr 1,January,14,₹ 55978,36138,0.549
36,31-40,Delhi NCR,SUNIBKK,1988,Qtr 1,February,27,₹ 21664,13986,0.549
36,31-40,Delhi NCR,SUNICU,1988,Qtr 1,March,24,₹ 81922,52887,0.549
36,31-40,Delhi NCR,SUNIDT,1988,Qtr 4,December,29,₹ 75345,48641,0.549
36,31-40,Delhi NCR,SUNIDX,1988,Qtr 2,June,5,₹ 39165,25284,0.549
36,31-40,Delhi NCR,SUNIFXT,1988,Qtr 2,April,3,₹ 23700,15300,0.549
36,31-40,Delhi NCR,SUNIIAF,1988,Qtr 1,March,4,₹ 218595,141120,0.549
36,31-40,Delhi NCR,SUNIIV,1988,Qtr 3,August,10,₹ 13825,8925,0.549
36,31-40,Delhi NCR,SUNIOO,1988,Qtr 3,July,9,₹ 9353,6038,0.549
36,31-40,Delhi NCR,SUNIQT,1988,Qtr 1,February,5,₹ 9271,5985,0.549
36,31-40,Delhi NCR,SUNIY0,1988,Qtr 1,February,3,₹ 60323,38943,0.549
36,31-40,Delhi NCR,SUNIYN1,1988,Qtr 1,January,14,₹ 236161,152460,0.549
36,31-40,Delhi NCR,SUNJ3HH,1988,Qtr 4,November,7,₹ 23616,15246,0.549
36,31-40,Delhi NCR,SUNJ41,1988,Qtr 4,November,8,₹ 60603,39124,0.549
36,31-40,Delhi NCR,SUNJ5Y4,1988,Qtr 2,June,25,₹ 210453,135864,0.549
36,31-40,Delhi NCR,SUNJ7C,1988,Qtr 2,April,14,₹ 214245,138312,0.549
36,31-40,Delhi NCR,SUNJ9ZV,1988,Qtr 1,February,19,₹ 31440,20297,0.549
36,31-40,Delhi NCR,SUNJAK,1988,Qtr 3,July,19,₹ 13709,8850,0.549
36,31-40,Delhi NCR,SUNJFC,1988,Qtr 4,October,29,₹ 76550,49419,0.549
36,31-40,Delhi NCR,SUNJHOD,1988,Qtr 1,February,20,₹ 23357,15079,0.549
36,31-40,Delhi NCR,SUNJP49,1988,Qtr 4,October,9,₹ 222498,143640,0.549
36,31-40,Delhi NCR,SUNJTSD,1988,Qtr 2,May,3,₹ 9401,6069,0.549
36,31-40,Delhi NCR,SUNJUJJ,1988,Qtr 2,June,9,₹ 136699,88250,0.549
36,31-40,Delhi NCR,SUNJV8,1988,Qtr 1,March,9,₹ 77419,49980,0.549
36,31-40,Delhi NCR,SUNJZA7,1988,Qtr 1,February,15,₹ 13509,8721,0.549
36,31-40,Delhi NCR,SUNK0UZ,1988,Qtr 3,July,23,₹ 38116,24607,0.549
36,31-40,Delhi NCR,SUNK3OT,1988,Qtr 4,November,25,₹ 222498,143640,0.549
36,31-40,Delhi NCR,SUNK40,1988,Qtr 3,August,5,₹ 13640,8806,0.549
36,31-40,Delhi NCR,SUNK9DK,1988,Qtr 1,January,29,₹ 38418,24802,0.549
36,31-40,Delhi NCR,SUNKC,1988,Qtr 1,March,5,₹ 40630,26230,0.549
36,31-40,Delhi NCR,SUNKEJW,1988,Qtr 4,October,25,₹ 15248,9844,0.549
36,31-40,Delhi NCR,SUNKIY,1988,Qtr 2,May,27,₹ 9638,6222,0.549
36,31-40,Delhi NCR,SUNKKXV,1988,Qtr 3,August,28,₹ 22783,14708,0.549
36,31-40,Delhi NCR,SUNKOL,1988,Qtr 3,August,12,₹ 242016,156240,0.549
36,31-40,Delhi NCR,SUNKPS,1988,Qtr 2,May,25,₹ 22250,14364,0.549
36,31-40,Delhi NCR,SUNKQM3,1988,Qtr 1,January,12,₹ 37966,24510,0.549
36,31-40,Delhi NCR,SUNKTVI,1988,Qtr 2,June,1,₹ 13163,8498,0.549
36,31-40,Delhi NCR,SUNL2L7,1988,Qtr 1,February,14,₹ 80875,52211,0.549
36,31-40,Delhi NCR,SUNL3EE,1988,Qtr 2,June,17,₹ 85023,54889,0.549
36,31-40,Delhi NCR,SUNL7S,1988,Qtr 4,November,28,₹ 80579,52020,0.549
36,31-40,Delhi NCR,SUNLB,1988,Qtr 2,June,16,₹ 13272,8568,0.549
36,31-40,Delhi NCR,SUNLEGL,1988,Qtr 3,August,26,₹ 214245,138312,0.549
36,31-40,Delhi NCR,SUNLFN,1988,Qtr 4,November,21,₹ 140598,90767,0.549
36,31-40,Delhi NCR,SUNLHSA,1988,Qtr 1,January,8,₹ 9028,5828,0.549
36,31-40,Delhi NCR,SUNLK,1988,Qtr 3,August,28,₹ 56960,36772,0.549
36,31-40,Delhi NCR,SUNLNG2,1988,Qtr 4,December,2,₹ 24006,15498,0.549
36,31-40,Delhi NCR,SUNLRZ,1988,Qtr 4,December,29,₹ 73864,47685,0.549
36,31-40,Delhi NCR,SUNLXX,1988,Qtr 4,November,4,₹ 13035,8415,0.549
36,31-40,Delhi NCR,SUNM77,1988,Qtr 1,February,18,₹ 14272,9214,0.549
36,31-40,Delhi NCR,SUNM8VO,1988,Qtr 4,December,5,₹ 31926,20611,0.549
36,31-40,Delhi NCR,SUNMBPB,1988,Qtr 2,June,14,₹ 41262,26638,0.549
36,31-40,Delhi NCR,SUNMCA,1988,Qtr 4,November,22,₹ 83640,53996,0.549
36,31-40,Delhi NCR,SUNMG0A,1988,Qtr 1,January,9,₹ 33680,21743,0.549
36,31-40,Delhi NCR,SUNMGQ1,1988,Qtr 2,April,18,₹ 32594,21042,0.549
36,31-40,Delhi NCR,SUNMGV,1988,Qtr 2,April,2,₹ 13417,8662,0.549
36,31-40,Delhi NCR,SUNMH4,1988,Qtr 1,February,29,₹ 86405,55781,0.549
36,31-40,Delhi NCR,SUNMI,1988,Qtr 2,May,3,₹ 31135,20100,0.549
36,31-40,Delhi NCR,SUNMMQH,1988,Qtr 3,August,20,₹ 140361,90614,0.549
36,31-40,Delhi NCR,SUNMOAF,1988,Qtr 2,April,21,₹ 146938,94860,0.549
36,31-40,Delhi NCR,SUNMPOX,1988,Qtr 2,June,21,₹ 8927,5763,0.549
36,31-40,Delhi NCR,SUNMUP,1988,Qtr 4,October,24,₹ 13709,8850,0.549
36,31-40,Delhi NCR,SUNMW1,1988,Qtr 4,October,5,₹ 80875,52211,0.549
36,31-40,Delhi NCR,SUNMYBW,1988,Qtr 4,November,6,₹ 14339,9257,0.549
36,31-40,Delhi NCR,SUNN7D,1988,Qtr 2,May,1,₹ 55093,35567,0.549
36,31-40,Delhi NCR,SUNNCE4,1988,Qtr 2,June,1,₹ 13540,8741,0.549
36,31-40,Delhi NCR,SUNNIC,1988,Qtr 3,August,11,₹ 29606,19113,0.549
36,31-40,Delhi NCR,SUNNIS,1988,Qtr 1,February,26,₹ 22445,14490,0.549
36,31-40,Delhi NCR,SUNNKP1,1988,Qtr 3,July,28,₹ 57098,36861,0.549
36,31-40,Delhi NCR,SUNNS1E,1988,Qtr 4,October,21,₹ 32335,20875,0.549
36,31-40,Delhi NCR,SUNNUI,1988,Qtr 3,September,27,₹ 14000,9038,0.549
36,31-40,Delhi NCR,SUNNVH,1988,Qtr 1,January,19,₹ 30607,19759,0.549
36,31-40,Delhi NCR,SUNNVO0,1988,Qtr 1,February,2,₹ 21615,13954,0.549
36,31-40,Delhi NCR,SUNNXP,1988,Qtr 1,March,1,₹ 13825,8925,0.549
36,31-40,Delhi NCR,SUNNYXJ,1988,Qtr 2,June,16,₹ 33409,21568,0.549
36,31-40,Delhi NCR,SUNO35,1988,Qtr 4,November,2,₹ 10084,6510,0.549
36,31-40,Delhi NCR,SUNO3TL,1988,Qtr 4,November,27,₹ 23511,15178,0.549
36,31-40,Delhi NCR,SUNOAO,1988,Qtr 3,September,18,₹ 8935,5768,0.549
36,31-40,Delhi NCR,SUNOCC,1988,Qtr 4,December,7,₹ 57152,36896,0.549
36,31-40,Delhi NCR,SUNOCT,1988,Qtr 1,February,28,₹ 75345,48641,0.549
36,31-40,Delhi NCR,SUNOLUE,1988,Qtr 3,July,17,₹ 32335,20875,0.549
36,31-40,Delhi NCR,SUNONH,1988,Qtr 4,December,13,₹ 39165,25284,0.549
36,31-40,Delhi NCR,SUNONOF,1988,Qtr 1,February,13,₹ 21804,14076,0.549
36,31-40,Delhi NCR,SUNOR9,1988,Qtr 1,March,3,₹ 9353,6038,0.549
36,31-40,Delhi NCR,SUNOUS,1988,Qtr 3,July,14,₹ 12895,8325,0.549
36,31-40,Delhi NCR,SUNOV3H,1988,Qtr 1,February,13,₹ 76037,49088,0.549
36,31-40,Delhi NCR,SUNOV8,1988,Qtr 1,March,28,₹ 33680,21743,0.549
36,31-40,Delhi NCR,SUNOWBY,1988,Qtr 1,February,17,₹ 22835,14742,0.549
36,31-40,Delhi NCR,SUNOY8,1988,Qtr 3,September,14,₹ 141013,91035,0.549
36,31-40,Delhi NCR,SUNP1H,1988,Qtr 2,May,8,₹ 21424,13831,0.549
36,31-40,Delhi NCR,SUNP1R,1988,Qtr 1,January,6,₹ 226402,146160,0.549
36,31-40,Delhi NCR,SUNP3G,1988,Qtr 2,June,30,₹ 9921,6405,0.549
