customer_code,date,Sum of final_premium_amt(INR),policy_id,sales_mode
SUNKL6K,2023-01-05 00:00:00,10327,POL4331HEL,Offline-Agent
SUNKL7S,2023-03-05 00:00:00,180180,POL2005HEL,Online-App
SUNKL7Y,2023-03-15 00:00:00,24549,POL5319HEL,Online-Website
SUNKL8,2023-04-23 00:00:00,26653,POL5319HEL,Offline-Direct
SUNKL8I,2023-01-05 00:00:00,14688,POL3309HEL,Online-Website
SUNKLEL,2023-03-18 00:00:00,5565,POL4321HEL,Online-Website
SUNKLES,2023-03-17 00:00:00,34949,POL6093HEL,Online-Website
SUNKLF,2023-03-11 00:00:00,108439,POL1048HEL,Online-App
SUNKLI,2023-04-28 00:00:00,9135,POL4331HEL,Offline-Agent
SUNKLQY,2023-02-15 00:00:00,49904,POL9221HEL,Offline-Agent
SUNKLRS,2023-04-09 00:00:00,83538,POL1048HEL,Online-App
SUNKLRZ,2023-04-30 00:00:00,37279,POL6093HEL,Online-App
SUNKLTA,2023-03-06 00:00:00,97193,POL1048HEL,Offline-Agent
SUNKLU,2022-12-10 00:00:00,186048,POL2005HEL,Offline-Direct
SUNKLV3,2023-02-18 00:00:00,5150,POL4321HEL,Offline-Agent
SUNKM,2022-12-19 00:00:00,5661,POL4321HEL,Offline-Agent
SUNKM08,2022-11-08 00:00:00,16440,POL3309HEL,Offline-Agent
SUNKM3,2023-03-12 00:00:00,14994,POL3309HEL,Offline-Agent
SUNKM6,2023-02-16 00:00:00,8034,POL4331HEL,Offline-Direct
SUNKM79,2023-02-25 00:00:00,12854,POL3309HEL,Offline-Agent
SUNKMD3,2022-11-11 00:00:00,106335,POL1048HEL,Offline-Direct
SUNKMJA,2023-03-17 00:00:00,144900,POL2005HEL,Offline-Agent
SUNKMJC,2022-12-17 00:00:00,160344,POL2005HEL,Offline-Agent
SUNKMKP,2023-04-01 00:00:00,15246,POL3309HEL,Offline-Agent
SUNKML,2022-11-30 00:00:00,109395,POL1048HEL,Offline-Direct
SUNKMM,2023-03-30 00:00:00,23704,POL6303HEL,Offline-Agent
SUNKMU,2023-03-25 00:00:00,94784,POL1048HEL,Offline-Direct
SUNKMUF,2023-04-01 00:00:00,14616,POL3309HEL,Offline-Direct
SUNKMV1,2023-01-16 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKMYP,2022-11-27 00:00:00,27520,POL6303HEL,Offline-Agent
SUNKN,2023-01-15 00:00:00,47685,POL9221HEL,Offline-Agent
SUNKN0,2023-03-25 00:00:00,5250,POL4321HEL,Online-App
SUNKN16,2022-12-15 00:00:00,7650,POL4331HEL,Offline-Agent
SUNKN1G,2023-02-22 00:00:00,27460,POL6303HEL,Online-Website
SUNKN3,2022-12-25 00:00:00,10251,POL4331HEL,Offline-Agent
SUNKN3R,2022-11-27 00:00:00,12000,POL3309HEL,Online-App
SUNKN6,2022-12-24 00:00:00,13342,POL3309HEL,Offline-Agent
SUNKN9,2022-11-03 00:00:00,5650,POL4321HEL,Offline-Agent
SUNKN9P,2022-11-17 00:00:00,7800,POL4331HEL,Offline-Direct
SUNKNA,2023-02-01 00:00:00,6438,POL4321HEL,Offline-Agent
SUNKNAR,2023-04-09 00:00:00,23146,POL5319HEL,Offline-Agent
SUNKND,2023-03-29 00:00:00,6458,POL4321HEL,Offline-Agent
SUNKNN6,2023-04-16 00:00:00,9056,POL4331HEL,Offline-Agent
SUNKNO,2023-04-09 00:00:00,100406,POL1048HEL,Offline-Agent
SUNKNR5,2023-03-04 00:00:00,19113,POL5319HEL,Offline-Agent
SUNKNS,2023-03-14 00:00:00,115668,POL1048HEL,Online-Website
SUNKNTS,2022-12-15 00:00:00,46884,POL6093HEL,Offline-Agent
SUNKNX,2023-03-23 00:00:00,25736,POL6303HEL,Online-Website
SUNKNZW,2022-12-18 00:00:00,19078,POL5319HEL,Online-Website
SUNKO,2023-02-15 00:00:00,22361,POL5319HEL,Offline-Agent
SUNKO0D,2022-11-13 00:00:00,15720,POL3309HEL,Offline-Direct
SUNKO14,2022-12-26 00:00:00,15912,POL3309HEL,Offline-Agent
SUNKO5,2023-02-16 00:00:00,58658,POL9221HEL,Offline-Agent
SUNKO7,2023-01-18 00:00:00,186048,POL2005HEL,Offline-Agent
SUNKO8A,2023-01-20 00:00:00,20781,POL5319HEL,Offline-Direct
SUNKO8M,2023-03-11 00:00:00,5460,POL4321HEL,Online-App
SUNKOB,2023-02-11 00:00:00,176748,POL2005HEL,Offline-Agent
SUNKOBZ,2023-03-07 00:00:00,13608,POL3309HEL,Online-Website
SUNKOCJ,2023-01-08 00:00:00,54621,POL9221HEL,Online-App
SUNKOD8,2023-04-16 00:00:00,14868,POL3309HEL,Offline-Agent
SUNKODN,2023-03-25 00:00:00,13104,POL3309HEL,Online-Website
SUNKOF,2023-01-04 00:00:00,25658,POL6303HEL,Offline-Agent
SUNKOGA,2022-11-04 00:00:00,17702,POL5319HEL,Offline-Agent
SUNKOH,2022-11-16 00:00:00,15840,POL3309HEL,Offline-Direct
SUNKOJA,2022-11-11 00:00:00,10125,POL4331HEL,Offline-Agent
SUNKOL,2023-03-26 00:00:00,156240,POL2005HEL,Offline-Agent
SUNKON2,2022-11-10 00:00:00,14280,POL3309HEL,Offline-Agent
SUNKOP8,2023-03-23 00:00:00,5250,POL4321HEL,Offline-Agent
SUNKOPD,2022-12-15 00:00:00,45591,POL6093HEL,Offline-Direct
SUNKOPY,2022-12-15 00:00:00,45517,POL9221HEL,Offline-Agent
SUNKOQ,2023-04-01 00:00:00,19288,POL5319HEL,Online-App
SUNKOSR,2023-03-05 00:00:00,18412,POL5319HEL,Online-App
SUNKOUC,2023-04-29 00:00:00,194040,POL2005HEL,Offline-Agent
SUNKOUN,2023-04-09 00:00:00,19113,POL5319HEL,Online-App
SUNKOUS,2023-02-18 00:00:00,189108,POL2005HEL,Online-App
SUNKOZM,2023-03-19 00:00:00,43270,POL6093HEL,Online-App
SUNKP,2023-04-05 00:00:00,91570,POL1048HEL,Online-Website
SUNKP0,2023-03-21 00:00:00,30928,POL6303HEL,Online-Website
SUNKP1,2023-03-18 00:00:00,26187,POL6303HEL,Offline-Agent
SUNKP40,2023-04-29 00:00:00,31605,POL6303HEL,Online-App
SUNKP4V,2022-12-17 00:00:00,13831,POL3309HEL,Offline-Agent
SUNKP5P,2023-04-29 00:00:00,13104,POL3309HEL,Online-Website
SUNKP6,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKPAU,2023-03-19 00:00:00,6090,POL4321HEL,Online-App
SUNKPB2,2022-12-04 00:00:00,45591,POL6093HEL,Offline-Agent
SUNKPE,2023-04-16 00:00:00,199080,POL2005HEL,Online-App
SUNKPG,2023-04-08 00:00:00,7875,POL4331HEL,Offline-Agent
SUNKPHT,2023-01-10 00:00:00,22996,POL5319HEL,Online-App
SUNKPJ,2023-04-10 00:00:00,60244,POL9221HEL,Offline-Direct
SUNKPK6,2023-03-16 00:00:00,138600,POL2005HEL,Online-Website
SUNKPL4,2022-12-05 00:00:00,5865,POL4321HEL,Offline-Agent
SUNKPM2,2023-03-16 00:00:00,20691,POL5319HEL,Online-Website
SUNKPN0,2022-12-10 00:00:00,13831,POL3309HEL,Offline-Direct
SUNKPS,2023-04-05 00:00:00,14364,POL3309HEL,Online-App
SUNKPUT,2023-02-02 00:00:00,9347,POL4331HEL,Offline-Agent
SUNKPY,2023-02-19 00:00:00,34610,POL6093HEL,Offline-Direct
SUNKPZ,2023-03-07 00:00:00,12600,POL3309HEL,Offline-Agent
SUNKQ,2023-03-19 00:00:00,14112,POL3309HEL,Online-App
SUNKQ1Y,2023-01-15 00:00:00,9180,POL4331HEL,Offline-Agent
SUNKQ2,2023-01-20 00:00:00,192168,POL2005HEL,Offline-Agent
SUNKQ3,2023-04-22 00:00:00,21919,POL5319HEL,Online-App
SUNKQ5X,2023-03-11 00:00:00,45600,POL6093HEL,Offline-Direct
SUNKQ7,2023-02-05 00:00:00,106373,POL1048HEL,Offline-Agent
SUNKQAN,2023-01-15 00:00:00,19759,POL5319HEL,Offline-Direct
SUNKQDU,2022-12-03 00:00:00,5304,POL4321HEL,Offline-Agent
SUNKQE0,2023-01-25 00:00:00,5100,POL4321HEL,Offline-Direct
SUNKQFK,2023-01-18 00:00:00,23027,POL6303HEL,Offline-Agent
SUNKQG0,2022-12-23 00:00:00,117825,POL1048HEL,Offline-Agent
SUNKQI,2023-04-12 00:00:00,9450,POL4331HEL,Online-App
SUNKQIY,2022-12-26 00:00:00,12852,POL3309HEL,Online-App
SUNKQK,2023-02-05 00:00:00,177984,POL2005HEL,Offline-Agent
SUNKQM3,2022-11-07 00:00:00,24510,POL6303HEL,Offline-Direct
SUNKQMI,2022-11-06 00:00:00,43112,POL6093HEL,Offline-Agent
SUNKQN0,2023-01-21 00:00:00,187272,POL2005HEL,Offline-Agent
SUNKQQ,2023-01-22 00:00:00,20952,POL5319HEL,Offline-Agent
SUNKQR,2022-11-13 00:00:00,13560,POL3309HEL,Offline-Agent
SUNKQRN,2023-02-25 00:00:00,5150,POL4321HEL,Offline-Agent
SUNKQS,2022-11-30 00:00:00,5250,POL4321HEL,Offline-Agent
SUNKQT,2023-04-02 00:00:00,8978,POL4331HEL,Online-Website
SUNKQV,2023-03-06 00:00:00,8505,POL4331HEL,Online-App
SUNKQX8,2022-11-12 00:00:00,8700,POL4331HEL,Offline-Direct
SUNKR,2022-12-27 00:00:00,9257,POL4331HEL,Offline-Agent
SUNKR1,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKR2,2022-12-24 00:00:00,22826,POL5319HEL,Offline-Agent
SUNKR3P,2022-12-31 00:00:00,6171,POL4321HEL,Offline-Agent
SUNKR55,2022-11-04 00:00:00,15720,POL3309HEL,Offline-Agent
SUNKR9,2023-04-12 00:00:00,23704,POL6303HEL,Offline-Agent
SUNKRIJ,2023-03-06 00:00:00,15750,POL3309HEL,Offline-Agent
SUNKRN,2022-11-26 00:00:00,56525,POL9221HEL,Offline-Agent
SUNKRN4,2023-03-11 00:00:00,97996,POL1048HEL,Offline-Agent
SUNKRO,2023-01-12 00:00:00,24123,POL6303HEL,Online-Website
SUNKRT,2023-02-05 00:00:00,29453,POL6303HEL,Online-App
SUNKRV,2023-02-05 00:00:00,48590,POL9221HEL,Online-Website
SUNKRYI,2023-03-05 00:00:00,42938,POL6093HEL,Offline-Direct
SUNKS,2023-03-17 00:00:00,5985,POL4321HEL,Offline-Agent
SUNKS0,2023-03-06 00:00:00,59351,POL9221HEL,Online-App
SUNKS2J,2023-02-05 00:00:00,46364,POL6093HEL,Online-Website
SUNKS4T,2023-01-07 00:00:00,106121,POL1048HEL,Offline-Direct
SUNKS6,2023-01-25 00:00:00,5100,POL4321HEL,Online-Website
SUNKS7,2023-03-08 00:00:00,9450,POL4331HEL,Offline-Direct
SUNKSE,2022-12-24 00:00:00,12240,POL3309HEL,Offline-Agent
SUNKSG,2023-02-24 00:00:00,32651,POL6093HEL,Online-App
SUNKSIJ,2023-01-14 00:00:00,37184,POL6093HEL,Offline-Direct
SUNKSJ,2023-03-06 00:00:00,36614,POL6093HEL,Offline-Agent
SUNKSL,2023-01-08 00:00:00,14566,POL3309HEL,Offline-Agent
SUNKSNB,2022-12-18 00:00:00,5304,POL4321HEL,Online-Website
SUNKSP,2023-02-03 00:00:00,142140,POL2005HEL,Offline-Agent
SUNKSQQ,2023-02-20 00:00:00,26353,POL6303HEL,Offline-Agent
SUNKSRT,2023-01-25 00:00:00,37831,POL6093HEL,Online-App
SUNKSU,2023-04-09 00:00:00,192780,POL2005HEL,Offline-Agent
SUNKSX,2023-02-25 00:00:00,14461,POL3309HEL,Offline-Agent
SUNKT,2023-02-13 00:00:00,9424,POL4331HEL,Offline-Agent
SUNKT1,2023-02-08 00:00:00,42120,POL6093HEL,Online-App
SUNKT3,2023-03-20 00:00:00,57566,POL9221HEL,Online-Website
SUNKT5,2023-03-02 00:00:00,7928,POL4321HEL,Online-Website
SUNKTC,2023-04-22 00:00:00,15120,POL3309HEL,Online-Website
SUNKTCF,2023-03-23 00:00:00,13986,POL3309HEL,Offline-Agent
SUNKTFP,2023-03-12 00:00:00,6038,POL4321HEL,Online-App
SUNKTHV,2023-04-22 00:00:00,19464,POL5319HEL,Online-Website
SUNKTOG,2022-12-07 00:00:00,175032,POL2005HEL,Offline-Agent
SUNKTQ,2023-03-11 00:00:00,21743,POL5319HEL,Offline-Agent
SUNKTR,2022-11-08 00:00:00,22211,POL5319HEL,Offline-Agent
SUNKTTY,2023-04-08 00:00:00,14994,POL3309HEL,Offline-Agent
SUNKTUC,2023-03-15 00:00:00,30250,POL6303HEL,Offline-Direct
SUNKTUN,2022-11-12 00:00:00,45050,POL9221HEL,Offline-Direct
SUNKTUV,2023-02-10 00:00:00,9270,POL4331HEL,Online-App
SUNKTV,2023-03-07 00:00:00,21568,POL5319HEL,Offline-Agent
SUNKTVI,2023-02-26 00:00:00,8498,POL4331HEL,Online-App
SUNKTX,2022-12-18 00:00:00,58089,POL9221HEL,Offline-Agent
SUNKTYT,2023-02-01 00:00:00,10120,POL4331HEL,Offline-Agent
SUNKU,2022-11-27 00:00:00,90270,POL1048HEL,Offline-Direct
SUNKU09,2022-12-10 00:00:00,5355,POL4321HEL,Offline-Agent
SUNKU2,2022-11-14 00:00:00,10125,POL4331HEL,Offline-Agent
SUNKU3O,2023-02-13 00:00:00,12360,POL3309HEL,Offline-Agent
SUNKU5,2023-01-08 00:00:00,5304,POL4321HEL,Offline-Agent
SUNKU7,2023-01-22 00:00:00,41388,POL6093HEL,Online-App
SUNKUA3,2023-02-08 00:00:00,5408,POL4321HEL,Offline-Agent
SUNKUD,2023-04-07 00:00:00,99603,POL1048HEL,Online-Website
SUNKUEO,2023-04-24 00:00:00,10395,POL4331HEL,Online-App
SUNKUF,2023-01-08 00:00:00,5916,POL4321HEL,Offline-Agent
SUNKUJ,2023-02-23 00:00:00,28788,POL6303HEL,Offline-Agent
SUNKUL8,2023-03-24 00:00:00,46856,POL9221HEL,Offline-Agent
SUNKUNG,2023-02-27 00:00:00,7725,POL4331HEL,Offline-Agent
SUNKUP,2022-12-11 00:00:00,7650,POL4331HEL,Offline-Direct
SUNKUQ,2023-04-21 00:00:00,12600,POL3309HEL,Online-Website
SUNKUUE,2023-02-09 00:00:00,37875,POL6093HEL,Offline-Agent
SUNKUUS,2022-12-11 00:00:00,21122,POL5319HEL,Offline-Agent
SUNKUWC,2022-12-27 00:00:00,28948,POL6303HEL,Offline-Agent
SUNKUX,2022-11-20 00:00:00,5000,POL4321HEL,Offline-Direct
SUNKV,2023-04-08 00:00:00,171360,POL2005HEL,Online-Website
SUNKV1,2023-03-13 00:00:00,35282,POL6093HEL,Online-Website
SUNKV4,2022-11-11 00:00:00,134400,POL2005HEL,Offline-Direct
SUNKV5,2023-03-12 00:00:00,21568,POL5319HEL,Offline-Agent
SUNKV5M,2023-03-08 00:00:00,44625,POL9221HEL,Offline-Agent
SUNKV7X,2023-03-11 00:00:00,189000,POL2005HEL,Offline-Agent
SUNKVBG,2022-11-20 00:00:00,25800,POL6303HEL,Offline-Agent
SUNKVBP,2023-04-24 00:00:00,7875,POL4331HEL,Online-App
SUNKVFP,2022-11-13 00:00:00,105570,POL1048HEL,Offline-Agent
SUNKVGG,2023-02-12 00:00:00,13472,POL3309HEL,Offline-Agent
SUNKVHW,2023-01-22 00:00:00,23166,POL5319HEL,Offline-Direct
SUNKVN,2022-11-03 00:00:00,36455,POL6093HEL,Offline-Direct
SUNKVO,2022-11-27 00:00:00,15600,POL3309HEL,Offline-Agent
SUNKVSI,2023-02-05 00:00:00,109525,POL1048HEL,Offline-Agent
SUNKVT,2022-12-31 00:00:00,23677,POL5319HEL,Offline-Direct
SUNKVV,2022-11-10 00:00:00,5000,POL4321HEL,Offline-Agent
SUNKVWE,2023-04-02 00:00:00,189000,POL2005HEL,Offline-Agent
SUNKVX,2023-02-16 00:00:00,53406,POL9221HEL,Offline-Agent
SUNKW,2023-02-11 00:00:00,7725,POL4331HEL,Online-Website
SUNKW1,2023-03-18 00:00:00,97193,POL1048HEL,Online-App
SUNKW26,2022-11-05 00:00:00,23220,POL6303HEL,Offline-Agent
SUNKW4,2023-02-08 00:00:00,12978,POL3309HEL,Offline-Agent
SUNKW7,2023-03-24 00:00:00,48641,POL9221HEL,Offline-Agent
SUNKW8,2022-11-06 00:00:00,22575,POL6303HEL,Offline-Agent
SUNKW9,2022-12-04 00:00:00,9027,POL4331HEL,Online-App
SUNKW9E,2022-11-13 00:00:00,7500,POL4331HEL,Offline-Agent
SUNKWA,2023-02-19 00:00:00,170568,POL2005HEL,Online-Website
SUNKWC,2022-12-03 00:00:00,23027,POL6303HEL,Offline-Agent
SUNKWCX,2023-02-19 00:00:00,27681,POL6303HEL,Offline-Direct
SUNKWDV,2022-12-25 00:00:00,30702,POL6303HEL,Offline-Agent
SUNKWH,2023-04-19 00:00:00,22971,POL5319HEL,Offline-Direct
SUNKWI,2023-01-23 00:00:00,18397,POL5319HEL,Offline-Agent
SUNKWMC,2022-11-24 00:00:00,42478,POL6093HEL,Offline-Direct
SUNKWN,2023-01-07 00:00:00,7650,POL4331HEL,Offline-Agent
SUNKWO,2023-04-16 00:00:00,38943,POL6093HEL,Online-App
SUNKWP,2023-03-14 00:00:00,6248,POL4321HEL,Offline-Agent
SUNKWS,2023-03-28 00:00:00,24832,POL6303HEL,Offline-Agent
SUNKWYS,2023-02-13 00:00:00,23909,POL5319HEL,Offline-Agent
SUNKWZ,2023-01-06 00:00:00,17886,POL5319HEL,Online-Website
SUNKX,2023-03-22 00:00:00,26187,POL6303HEL,Offline-Agent
SUNKX0Y,2023-03-10 00:00:00,13356,POL3309HEL,Offline-Agent
SUNKX38,2023-01-02 00:00:00,17886,POL5319HEL,Online-App
SUNKX48,2022-11-17 00:00:00,5000,POL4321HEL,Online-App
SUNKX8O,2023-04-30 00:00:00,62029,POL9221HEL,Online-App
SUNKXBU,2022-11-19 00:00:00,14280,POL3309HEL,Offline-Direct
SUNKXCR,2023-03-04 00:00:00,5460,POL4321HEL,Offline-Agent
SUNKXDT,2023-02-16 00:00:00,28567,POL6303HEL,Offline-Agent
SUNKXE,2022-12-12 00:00:00,6579,POL4321HEL,Offline-Agent
SUNKXFS,2023-02-11 00:00:00,19437,POL5319HEL,Online-Website
SUNKXG7,2022-12-24 00:00:00,52020,POL9221HEL,Online-Website
SUNKXI,2022-11-27 00:00:00,12000,POL3309HEL,Offline-Agent
SUNKXJ,2023-01-15 00:00:00,51153,POL9221HEL,Offline-Agent
SUNKXK,2023-02-25 00:00:00,16810,POL3309HEL,Online-Website
SUNKXM6,2022-12-04 00:00:00,5355,POL4321HEL,Offline-Direct
SUNKXP,2023-03-05 00:00:00,29573,POL6303HEL,Offline-Agent
SUNKXU5,2022-12-11 00:00:00,14566,POL3309HEL,Offline-Direct
SUNKXWZ,2023-04-29 00:00:00,55781,POL9221HEL,Online-Website
SUNKXX,2023-04-11 00:00:00,16632,POL3309HEL,Online-Website
SUNKXY3,2023-02-05 00:00:00,5408,POL4321HEL,Offline-Agent
SUNKY,2023-04-03 00:00:00,6038,POL4321HEL,Offline-Agent
SUNKY0A,2023-02-21 00:00:00,34546,POL6303HEL,Online-Website
SUNKY1,2023-03-24 00:00:00,13356,POL3309HEL,Offline-Agent
SUNKY1V,2023-03-05 00:00:00,48641,POL9221HEL,Online-App
SUNKY2,2023-03-23 00:00:00,89964,POL1048HEL,Online-App
SUNKY40,2023-03-06 00:00:00,40941,POL6093HEL,Offline-Agent
SUNKY45,2023-04-12 00:00:00,21217,POL5319HEL,Online-App
SUNKY5,2023-04-20 00:00:00,92374,POL1048HEL,Offline-Agent
SUNKY66,2023-03-26 00:00:00,51765,POL9221HEL,Offline-Agent
SUNKY7T,2023-04-02 00:00:00,195300,POL2005HEL,Online-App
SUNKY9,2023-02-22 00:00:00,9193,POL4331HEL,Offline-Agent
SUNKYC,2022-12-04 00:00:00,14810,POL3309HEL,Online-App
SUNKYD7,2022-12-07 00:00:00,17886,POL5319HEL,Offline-Agent
SUNKYDV,2023-01-19 00:00:00,18397,POL5319HEL,Offline-Direct
SUNKYE,2023-04-02 00:00:00,200340,POL2005HEL,Online-App
SUNKYF,2022-11-26 00:00:00,44200,POL9221HEL,Online-App
SUNKYG,2023-04-02 00:00:00,52211,POL9221HEL,Offline-Direct
SUNKYH,2022-11-12 00:00:00,15720,POL3309HEL,Offline-Agent
SUNKYKY,2023-01-07 00:00:00,8415,POL4331HEL,Offline-Agent
SUNKYL,2023-01-14 00:00:00,12730,POL3309HEL,Online-App
SUNKYL0,2023-02-26 00:00:00,55594,POL9221HEL,Offline-Agent
SUNKYMC,2022-12-19 00:00:00,6783,POL4321HEL,Offline-Agent
SUNKYUQ,2023-02-28 00:00:00,37875,POL6093HEL,Offline-Agent
SUNKYW,2022-12-22 00:00:00,27413,POL6303HEL,Offline-Direct
SUNKYX,2023-02-18 00:00:00,5922,POL4321HEL,Offline-Agent
SUNKYYB,2023-04-05 00:00:00,97193,POL1048HEL,Offline-Agent
SUNKYYD,2022-12-25 00:00:00,49853,POL9221HEL,Offline-Direct
SUNKZ,2022-12-26 00:00:00,5712,POL4321HEL,Online-Website
SUNKZ3,2022-11-06 00:00:00,109395,POL1048HEL,Offline-Agent
SUNKZ3H,2023-01-07 00:00:00,32334,POL6093HEL,Offline-Agent
SUNKZ4I,2023-03-30 00:00:00,19990,POL5319HEL,Offline-Agent
SUNKZ5,2023-03-05 00:00:00,6405,POL4321HEL,Offline-Agent
SUNKZE,2023-03-06 00:00:00,111652,POL1048HEL,Offline-Agent
SUNKZFA,2023-01-07 00:00:00,8797,POL4331HEL,Offline-Agent
SUNKZI,2022-12-17 00:00:00,6171,POL4321HEL,Offline-Agent
SUNKZJF,2023-03-19 00:00:00,11104,POL4331HEL,Offline-Agent
SUNKZK,2022-12-09 00:00:00,5712,POL4321HEL,Online-Website
SUNKZM,2022-11-05 00:00:00,12960,POL3309HEL,Offline-Agent
SUNKZN,2023-03-26 00:00:00,17535,POL5319HEL,Offline-Agent
SUNKZR,2023-03-05 00:00:00,170100,POL2005HEL,Offline-Agent
SUNKZSR,2023-03-16 00:00:00,9765,POL4331HEL,Online-Website
SUNKZUN,2023-04-09 00:00:00,197820,POL2005HEL,Online-App
SUNKZUT,2023-03-12 00:00:00,14238,POL3309HEL,Offline-Agent
SUNKZW,2023-03-03 00:00:00,170100,POL2005HEL,Offline-Direct
SUNKZY,2023-04-19 00:00:00,18412,POL5319HEL,Online-App
SUNKZZ,2022-11-20 00:00:00,5200,POL4321HEL,Offline-Agent
SUNKZZT,2023-04-03 00:00:00,25510,POL6303HEL,Offline-Agent
SUNL,2023-01-17 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL0,2022-12-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL016,2023-02-27 00:00:00,39181,POL6093HEL,Offline-Agent
SUNL06,2023-03-16 00:00:00,60690,POL9221HEL,Offline-Direct
SUNL068,2023-03-10 00:00:00,6930,POL4321HEL,Online-App
SUNL07,2023-03-04 00:00:00,139860,POL2005HEL,Online-App
SUNL0AA,2023-03-28 00:00:00,64260,POL9221HEL,Offline-Agent
SUNL0C,2023-01-15 00:00:00,12974,POL3309HEL,Offline-Agent
SUNL0DV,2023-04-16 00:00:00,138600,POL2005HEL,Offline-Agent
SUNL0EB,2023-04-30 00:00:00,6510,POL4321HEL,Offline-Agent
SUNL0FJ,2022-12-15 00:00:00,30263,POL6303HEL,Online-Website
SUNL0G,2022-11-05 00:00:00,8775,POL4331HEL,Offline-Direct
SUNL0GX,2023-03-12 00:00:00,9529,POL4331HEL,Offline-Agent
SUNL0H,2022-12-18 00:00:00,176256,POL2005HEL,Offline-Agent
SUNL0J6,2023-01-01 00:00:00,8568,POL4331HEL,Offline-Agent
SUNL0K,2023-01-12 00:00:00,5406,POL4321HEL,Offline-Agent
SUNL0LU,2023-04-01 00:00:00,6352,POL4321HEL,Online-Website
SUNL0M,2022-12-09 00:00:00,22826,POL5319HEL,Offline-Direct
SUNL0R,2023-03-05 00:00:00,8348,POL4331HEL,Offline-Agent
SUNL0S,2022-12-10 00:00:00,8033,POL4331HEL,Offline-Agent
SUNL0SX,2023-03-09 00:00:00,9292,POL4331HEL,Offline-Agent
SUNL1,2023-04-13 00:00:00,44269,POL6093HEL,Online-App
SUNL15,2022-12-25 00:00:00,5355,POL4321HEL,Offline-Direct
SUNL19,2023-04-23 00:00:00,8741,POL4331HEL,Online-Website
SUNL1A,2023-03-26 00:00:00,6090,POL4321HEL,Offline-Agent
SUNL1B5,2023-03-31 00:00:00,7875,POL4331HEL,Offline-Agent
SUNL1BC,2022-12-13 00:00:00,18397,POL5319HEL,Offline-Agent
SUNL1E,2023-03-14 00:00:00,43270,POL6093HEL,Offline-Agent
SUNL1GX,2023-02-03 00:00:00,5768,POL4321HEL,Offline-Agent
SUNL1J5,2023-03-05 00:00:00,19288,POL5319HEL,Online-App
SUNL1K2,2023-03-14 00:00:00,104422,POL1048HEL,Online-Website
SUNL1M,2022-11-13 00:00:00,5000,POL4321HEL,Offline-Agent
SUNL1Q,2023-03-05 00:00:00,51765,POL9221HEL,Online-App
SUNL1UK,2023-04-26 00:00:00,5932,POL4321HEL,Offline-Agent
SUNL2,2023-03-18 00:00:00,58012,POL9221HEL,Offline-Agent
SUNL21X,2023-03-30 00:00:00,6720,POL4321HEL,Offline-Agent
SUNL24,2022-11-05 00:00:00,49300,POL9221HEL,Online-Website
SUNL26P,2023-03-29 00:00:00,44935,POL6093HEL,Online-Website
SUNL26U,2023-04-09 00:00:00,14112,POL3309HEL,Offline-Agent
SUNL28,2023-02-18 00:00:00,9347,POL4331HEL,Offline-Agent
SUNL287,2023-03-12 00:00:00,67384,POL9221HEL,Online-Website
SUNL28L,2023-01-08 00:00:00,7650,POL4331HEL,Offline-Agent
SUNL2FK,2023-03-21 00:00:00,30025,POL6303HEL,Online-App
SUNL2G5,2022-11-12 00:00:00,9975,POL4331HEL,Offline-Direct
SUNL2HL,2023-02-19 00:00:00,8111,POL4331HEL,Offline-Agent
SUNL2HR,2023-01-29 00:00:00,41711,POL6093HEL,Offline-Agent
SUNL2HU,2023-03-25 00:00:00,44602,POL6093HEL,Offline-Agent
SUNL2I,2022-11-18 00:00:00,28810,POL6303HEL,Offline-Agent
SUNL2K0,2023-03-15 00:00:00,23478,POL6303HEL,Offline-Agent
SUNL2L,2022-11-13 00:00:00,24048,POL5319HEL,Offline-Direct
SUNL2L7,2023-04-22 00:00:00,52211,POL9221HEL,Offline-Agent
SUNL2Q,2022-12-11 00:00:00,5559,POL4321HEL,Online-App
SUNL2R3,2022-11-16 00:00:00,23046,POL5319HEL,Offline-Agent
SUNL2R9,2023-01-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL2S,2023-03-19 00:00:00,93177,POL1048HEL,Offline-Agent
SUNL2S0,2023-03-06 00:00:00,31154,POL6303HEL,Offline-Agent
SUNL2S1,2022-12-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL2U,2023-03-18 00:00:00,200340,POL2005HEL,Online-App
SUNL2UI,2022-12-06 00:00:00,67193,POL9221HEL,Online-Website
SUNL2W,2023-04-08 00:00:00,5775,POL4321HEL,Online-App
SUNL2W3,2023-03-15 00:00:00,8741,POL4331HEL,Online-Website
SUNL2X,2023-04-25 00:00:00,5670,POL4321HEL,Offline-Agent
SUNL2YZ,2023-02-03 00:00:00,26795,POL6303HEL,Offline-Direct
SUNL3,2023-03-26 00:00:00,51925,POL6093HEL,Offline-Agent
SUNL30,2023-03-31 00:00:00,42605,POL6093HEL,Offline-Agent
